Branch
BusNumFrom,BusNumTo,R,X,B,LimitMVAA,LimitMVAB,LimitMVAC,Tap,Phase,Status,Circuit
1327,1573,0.007420,0.030690,0.005080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1327,1324,0.000460,0.001890,0.000310,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,2
1327,1324,0.000460,0.001890,0.000310,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1328,1275,0.001170,0.004850,0.000800,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1328,42,0.020990,0.086810,0.014380,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1328,1339,0.001960,0.008110,0.001340,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1329,42,0.021000,0.086820,0.014380,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1329,1340,0.001940,0.008020,0.001330,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1329,1275,0.001170,0.004820,0.000800,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1331,69,0.000790,0.003290,0.000540,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1331,70,0.000050,0.000190,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1332,69,0.000810,0.003360,0.000560,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1332,70,0.000040,0.000170,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1335,236,0.022830,0.094420,0.015640,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1335,101,0.000150,0.000630,0.000100,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1335,269,0.030840,0.127510,0.021110,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1336,102,0.000110,0.000460,0.000080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1336,101,0.000060,0.000250,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1336,236,0.022830,0.094420,0.015640,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1338,1337,0.000480,0.002000,0.000330,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1338,1339,0.020410,0.084380,0.013970,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1338,1331,0.020950,0.086620,0.014340,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1339,1276,0.000130,0.000530,0.000090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1340,1276,0.000150,0.000620,0.000100,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1342,1341,0.005740,0.023720,0.003930,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1343,311,0.001030,0.004250,0.000700,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1343,321,0.001390,0.005770,0.000950,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1343,1277,0.005900,0.024410,0.004040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1344,303,0.001150,0.004750,0.000790,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1344,305,0.000060,0.000250,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1344,1284,0.001760,0.007290,0.001210,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1346,307,0.000030,0.000120,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1346,309,0.002740,0.011340,0.001880,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1346,1283,0.001760,0.007270,0.001200,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1347,1284,0.001790,0.007400,0.001230,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1347,309,0.002730,0.011270,0.001870,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1347,307,0.000020,0.000100,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1348,256,0.018850,0.077950,0.012910,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1348,1476,0.000310,0.001300,0.000220,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1348,1474,0.013420,0.055500,0.009190,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1349,1566,0.001780,0.007350,0.001220,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1349,1319,0.002520,0.010420,0.001730,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1350,1435,0.001420,0.005860,0.000970,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1350,319,0.000960,0.003970,0.000660,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1351,1393,0.004550,0.018810,0.003110,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1351,730,0.000730,0.003020,0.000500,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1351,706,0.002130,0.008800,0.001460,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1352,1443,0.004920,0.020370,0.003370,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1352,706,0.002130,0.008830,0.001460,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1352,730,0.000740,0.003050,0.000510,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1353,391,0.003750,0.022500,0.003750,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,N
1354,1396,0.000990,0.004090,0.000680,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1356,1519,0.000460,0.007070,0.182740,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
1356,1574,0.001240,0.055900,0.000000,500.000000,500.000000,500.000000,1.000000,0.000000,Closed,1
1357,1451,0.009320,0.038530,0.006380,222.000003,555.999994,244.000006,1.000000,0.000000,Closed,1
1357,277,0.000020,0.000090,0.000010,210.999990,555.999994,234.999990,1.000000,0.000000,Closed,1
1357,1372,0.007960,0.032910,0.005450,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1358,269,0.006550,0.027100,0.004490,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1358,272,0.000080,0.000350,0.000060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1359,105,0.003100,0.012820,0.002120,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1359,104,0.004300,0.017770,0.002940,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1359,1280,0.002250,0.009290,0.001540,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1369,1367,0.011880,0.049110,0.008130,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1370,1371,0.000090,0.000360,0.000060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1371,1363,0.000120,0.000480,0.000080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1374,1446,0.003440,0.014220,0.002350,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1374,1377,0.000130,0.000550,0.000090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1375,1376,0.000130,0.000560,0.000090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1375,1447,0.003440,0.014220,0.002350,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1376,1436,0.001250,0.005190,0.000860,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1377,1378,0.009600,0.043300,0.005620,145.000005,150.999999,185.000002,1.000000,0.000000,Closed,N
1377,1437,0.001300,0.005380,0.000890,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1379,1380,0.000020,0.000080,0.000010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1381,1382,0.000030,0.000130,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1383,1307,0.002120,0.017040,0.065020,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
1383,1575,0.001490,0.062300,0.000000,325.999999,369.000006,423.000002,1.000000,0.000000,Closed,1
1383,1251,0.003380,0.027150,0.103570,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
1387,1389,0.000050,0.000210,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1387,1388,0.000070,0.000270,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1389,1334,0.005680,0.023480,0.003890,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1393,1443,0.000380,0.001560,0.000260,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1400,1440,0.010660,0.044070,0.007300,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1402,1408,0.000560,0.002340,0.000390,250.000000,555.999994,275.000000,1.000000,0.000000,Closed,1
1403,1406,0.000560,0.002320,0.000380,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1404,1407,0.000560,0.002330,0.000390,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1409,1410,0.000450,0.001860,0.000310,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1411,1361,0.000030,0.000140,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1412,1362,0.007970,0.032950,0.005460,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1412,1361,0.000060,0.000250,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1413,1576,0.000600,0.052400,0.000000,417.000008,517.999983,598.999977,1.000000,0.000000,Closed,1
1419,1423,0.000330,0.000740,0.000010,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1420,1418,0.000450,0.001850,0.000310,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1421,1422,0.000050,0.000200,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1424,1408,0.001800,0.007000,0.001200,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1426,1430,0.014220,0.058820,0.009740,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1430,1432,0.001370,0.005680,0.000940,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1431,1451,0.000060,0.000240,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1431,1432,0.001340,0.005540,0.000920,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1434,1433,0.000010,0.000060,0.000010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1448,1434,0.010480,0.043350,0.007180,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1453,1454,0.000030,0.000120,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1456,1457,0.000000,0.000020,0.000160,561.999989,561.999989,561.999989,1.000000,0.000000,Closed,1
1459,1460,0.001010,0.004190,0.000690,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1461,1462,0.000100,0.000430,0.000070,210.999990,210.999990,210.999990,1.000000,0.000000,Closed,1
1467,1506,0.012000,0.150000,0.004000,150.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
1467,624,0.023480,0.053390,0.001040,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
1467,624,0.023480,0.053390,0.001040,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,2
1467,559,0.020020,0.045500,0.000890,300.000000,300.000000,300.000000,1.000000,0.000000,Closed,1
1467,559,0.020010,0.045500,0.000890,300.000000,300.000000,300.000000,1.000000,0.000000,Closed,2
1468,601,0.000780,0.003870,0.029350,260.999990,561.999989,432.000017,1.000000,0.000000,Closed,3
1468,601,0.000780,0.003870,0.029350,260.999990,561.999989,432.000017,1.000000,0.000000,Closed,2
1468,601,0.000780,0.003870,0.029350,260.999990,561.999989,432.000017,1.000000,0.000000,Closed,1
1470,1252,0.005870,0.024290,0.004020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1473,1289,0.023350,0.096550,0.015990,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1473,1289,0.023480,0.097110,0.016080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,2
1474,1367,0.020580,0.085110,0.014090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1474,1277,0.003150,0.013030,0.002160,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1474,302,0.004290,0.017740,0.002940,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1474,1345,0.005480,0.022640,0.003750,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1474,300,0.007920,0.032740,0.005420,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1474,320,0.007330,0.030310,0.005020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1477,1384,0.000320,0.001310,0.000220,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1477,1256,0.006590,0.027230,0.004510,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1477,1386,0.016060,0.066400,0.011000,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1477,1458,0.072090,0.298110,0.049360,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1477,1385,0.000230,0.000950,0.000160,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1482,828,0.054400,0.123670,0.002420,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1482,639,0.000280,0.000640,0.000010,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,2
1482,639,0.000280,0.000640,0.000010,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1483,640,0.104190,0.236870,0.004630,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1484,782,0.113150,0.257240,0.005030,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1487,675,0.043120,0.178290,0.029520,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1487,649,0.010110,0.041800,0.006920,555.999994,555.999994,555.999994,1.000000,0.000000,Closed,1
1487,652,0.007540,0.031180,0.005160,216.000009,216.000009,259.999990,1.000000,0.000000,Closed,1
1488,539,0.022260,0.050610,0.000990,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1488,758,0.031090,0.070670,0.001380,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1489,740,0.080950,0.184020,0.003600,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,2
1489,606,0.049390,0.112280,0.002200,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1489,739,0.099250,0.225640,0.004410,300.000000,300.000000,300.000000,1.000000,0.000000,Closed,1
1489,739,0.099250,0.225640,0.004410,300.000000,300.000000,300.000000,1.000000,0.000000,Closed,2
1489,740,0.080950,0.184020,0.003600,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
1490,1156,0.021780,0.049510,0.000970,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1490,1155,0.030500,0.069340,0.001360,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1492,609,0.001730,0.003930,0.000080,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,3
1492,609,0.002980,0.006770,0.000130,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,4
1492,609,0.001740,0.003950,0.000080,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,2
1492,609,0.001830,0.004160,0.000080,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1493,601,0.000800,0.004010,0.030370,561.999989,561.999989,561.999989,1.000000,0.000000,Closed,2
1493,601,0.000800,0.004010,0.030370,561.999989,561.999989,561.999989,1.000000,0.000000,Closed,1
1493,601,0.000800,0.004010,0.030370,561.999989,561.999989,561.999989,1.000000,0.000000,Closed,3
1493,601,0.000800,0.004010,0.030370,561.999989,561.999989,561.999989,1.000000,0.000000,Closed,4
1493,597,0.000060,0.000290,0.002170,561.999989,561.999989,561.999989,1.000000,0.000000,Closed,W
1493,597,0.000060,0.000290,0.002170,561.999989,561.999989,561.999989,1.000000,0.000000,Closed,1
1493,597,0.000060,0.000290,0.002170,561.999989,561.999989,561.999989,1.000000,0.000000,Closed,2
1493,597,0.000060,0.000290,0.002170,561.999989,561.999989,561.999989,1.000000,0.000000,Closed,3
1494,1506,0.003210,0.012500,0.055300,249.000001,249.000001,275.000000,1.000000,0.000000,Closed,3
1494,1497,0.001255,0.095410,0.002430,150.000000,249.000001,189.999998,1.000000,0.000000,Closed,2
1494,1497,0.001255,0.095410,0.002430,150.000000,249.000001,189.999998,1.000000,0.000000,Closed,3
1494,1506,0.003210,0.012500,0.055300,249.000001,249.000001,275.000000,1.000000,0.000000,Closed,1
1494,1497,0.001255,0.095410,0.002430,150.000000,249.000001,189.999998,1.000000,0.000000,Closed,1
1494,1506,0.003210,0.012500,0.055300,249.000001,249.000001,275.000000,1.000000,0.000000,Closed,2
1495,591,0.020300,0.046160,0.000900,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
1495,591,0.020300,0.046160,0.000900,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,2
1495,843,0.034150,0.080000,0.001520,200.000000,250.000000,200.000000,1.000000,0.000000,Closed,1
1496,842,0.001920,0.035000,0.009000,400.000000,561.999989,432.000017,1.000000,0.000000,Closed,4
1496,842,0.001910,0.034500,0.009000,400.000000,561.999989,432.000017,1.000000,0.000000,Closed,3
1496,842,0.001910,0.034500,0.009000,400.000000,561.999989,432.000017,1.000000,0.000000,Closed,2
1496,842,0.001920,0.035000,0.009000,400.000000,561.999989,432.000017,1.000000,0.000000,Closed,1
1497,1506,0.009400,0.050900,0.009800,120.000005,249.000001,152.999997,1.000000,0.000000,Closed,3
1497,1506,0.009400,0.050900,0.009800,120.000005,249.000001,152.999997,1.000000,0.000000,Closed,2
1497,1506,0.009400,0.050900,0.009800,120.000005,249.000001,152.999997,1.000000,0.000000,Closed,1
1498,592,0.016240,0.036930,0.000720,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
1500,598,0.089840,0.204230,0.003990,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
1501,600,0.001310,0.006530,0.049450,561.999989,561.999989,600.000000,1.000000,0.000000,Closed,1
1501,600,0.001310,0.006530,0.049450,561.999989,561.999989,600.000000,1.000000,0.000000,Closed,2
1501,600,0.001310,0.006530,0.049450,561.999989,561.999989,600.000000,1.000000,0.000000,Closed,3
1503,598,0.059140,0.134440,0.002630,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
1504,1153,0.017890,0.040660,0.000800,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1504,1156,0.034240,0.077830,0.001520,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1504,1158,0.079770,0.181350,0.003550,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1507,1411,0.021480,0.088830,0.014710,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1507,636,0.003540,0.014620,0.002420,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1507,703,0.010050,0.041550,0.006880,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1507,633,0.005470,0.022610,0.003740,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1508,704,0.001810,0.007470,0.001240,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1509,782,0.050910,0.115730,0.002260,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
1510,647,0.018750,0.077530,0.012840,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1514,781,0.014740,0.060940,0.010090,238.000011,555.999994,259.999990,1.000000,0.000000,Closed,1
1517,781,0.000210,0.000880,0.000150,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1517,781,0.000200,0.000830,0.000140,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,2
1519,900,0.000540,0.008240,0.212880,1725.000000,1725.000000,2500.000000,1.000000,0.000000,Closed,1
1519,774,0.000180,0.002760,0.071250,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
1520,509,0.003500,0.018000,0.002800,555.999994,555.999994,555.999994,1.000000,0.000000,Closed,N
1521,630,0.002950,0.023720,0.090480,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
